TripID,TripDuration,TripDistance,StartTime,EndTime,StartCenterlineID,StartCenterlineType,EndCenterlineID,EndCenterlineType,ObjectId
10592,1140,1799,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,12774,street,15309,street,9861
10521,1923,3764,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,11716,street,16102,street,9862
10293,1076,1459,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,16053,street,16713,street,9863
10608,445,1181,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,15454,street,17615,street,9864
10540,343,691,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,19774,street,19986,street,9865
10294,2046,5305,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,14908,street,21222,street,9866
10619,901,2162,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,17114,street,17709,street,9867
10545,328,654,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,10323,street,10316,street,9868
10302,592,2547,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,17628,street,15558,street,9869
10513,560,2555,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,17241,street,17186,street,9870
10560,290,155,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,17242,street,16701,street,9871
10305,344,1240,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,13940,street,13943,street,9872
10531,1233,1693,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,23173,street,17347,street,9873
10582,1166,1670,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,20102,street,15307,street,9874
10315,361,1188,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,16659,street,17242,street,9875
10534,547,1926,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,21222,street,21222,street,9876
10598,584,113,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,,trail,17606,street,9877
10316,364,703,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,17270,street,17105,street,9878
10554,549,2496,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15115,street,21962,street,9879
10514,985,4192,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15824,street,17547,street,9880
10322,464,1108,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,15453,street,21520,street,9881
10571,1484,2623,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,,trail,20747,street,9882
10516,771,2660,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,18754,street,,trail,9883
10328,1485,3120,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,16214,street,16446,street,9884
10572,3888,5453,2019-05-18T21:30:00.000Z,2019-05-18T22:30:00.000Z,17240,street,16738,street,9885
10517,412,612,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,,trail,,trail,9886
10338,94,464,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,13943,street,13940,street,9887
10578,1567,3274,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,15568,street,17471,street,9888
10518,546,2078,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,17116,street,17186,street,9889
10354,993,695,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,15756,street,21131,street,9890
10601,618,1777,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,17660,street,16102,street,9891
10526,269,457,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,22529,street,21178,street,9892
10366,489,594,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,14368,street,15307,street,9893
10604,428,955,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,15120,street,16060,street,9894
10527,771,2381,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,17053,street,17978,street,9895
10486,802,81,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,17874,street,,trail,9896
10370,386,1782,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,16615,street,16775,street,9897
10613,1570,5911,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,16446,street,16446,street,9898
10532,518,1643,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15756,street,17470,street,9899
10372,185,166,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,20102,street,21503,street,9900
10497,459,607,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21514,street,15756,street,9901
10615,137,233,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,17246,street,16804,street,9902
10543,865,1238,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,14366,street,15988,street,9903
10375,59,18,2019-05-18T20:30:00.000Z,2019-05-18T20:30:00.000Z,16285,street,16285,street,9904
10396,257,453,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15756,street,21131,street,9905
10519,433,740,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15028,street,15312,street,9906
10558,972,3801,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,18569,street,15683,street,9907
10382,839,2270,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,17907,street,17116,street,9908
10402,623,748,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,17613,street,17613,street,9909
10406,525,244,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,17613,street,17613,street,9910
10421,305,773,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,16615,street,17116,street,9911
10422,621,1389,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,18593,street,21934,street,9912
10433,40,10,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,16854,street,16854,street,9913
10439,1151,3121,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,19250,street,19774,street,9914
10478,487,1087,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,21503,street,20747,street,9915
10482,826,1876,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,16638,street,21219,street,9916
10492,937,1988,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21131,street,25322,street,9917
10495,265,333,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15307,street,15307,street,9918
10501,423,1732,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,18552,street,14366,street,9919
10413,1962,8650,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,19250,street,15858,street,9920
10414,393,822,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,16615,street,17116,street,9921
10432,550,757,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,,trail,16617,street,9922
10447,128,269,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,,trail,,trail,9923
10457,316,1302,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,20755,street,15606,street,9924
10460,103,129,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,14841,street,14836,street,9925
10484,691,798,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,16209,street,16829,street,9926
10416,1099,3060,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,16700,street,15115,street,9927
10417,1342,2238,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,17709,street,17116,street,9928
10424,266,313,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,18224,street,15308,street,9929
10425,243,607,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15312,street,15454,street,9930
10435,243,967,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,18840,street,16838,street,9931
10437,1172,2725,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,19250,street,19774,street,9932
10456,1147,4074,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21584,street,15050,street,9933
10459,113,73,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,14841,street,14836,street,9934
10465,710,1420,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,16617,street,,trail,9935
10470,725,2224,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,11362,street,19774,street,9936
10479,869,1053,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,17052,street,18928,street,9937
10487,1192,1569,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21308,street,16899,street,9938
10490,218,811,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15029,street,20747,street,9939
10494,203,145,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15028,street,15028,street,9940
10502,1260,5110,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,14153,street,17468,street,9941
10400,396,1537,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,25545,street,21095,street,9942
10404,618,1581,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,22530,street,14366,street,9943
10405,640,420,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15301,street,25604,street,9944
10410,248,671,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,17105,street,20402,street,9945
10412,1093,3096,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,18154,street,19549,street,9946
10419,230,835,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,19564,street,16718,street,9947
10441,172,443,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,16804,street,20011,street,9948
10455,846,2899,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,14151,street,14151,street,9949
10463,61,7,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,18840,street,18569,street,9950
10464,881,2364,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,17116,street,17627,street,9951
10483,547,865,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21934,street,18928,street,9952
10493,521,831,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21514,street,15756,street,9953
10499,812,1359,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,15756,street,16173,street,9954
10529,3717,5139,2019-05-18T21:30:00.000Z,2019-05-18T22:30:00.000Z,18754,street,17709,street,9955
10562,2758,4075,2019-05-18T21:30:00.000Z,2019-05-18T22:30:00.000Z,20018,street,20018,street,9956
10386,655,1304,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,16285,street,17917,street,9957
10559,1836,5450,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,14366,street,,trail,9958
10575,1371,1437,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,16663,street,16663,street,9959
10387,1099,2049,2019-05-18T20:30:00.000Z,2019-05-18T21:00:00.000Z,17462,street,17191,street,9960
10576,800,632,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,16742,street,20014,street,9961
10585,972,2966,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,17613,street,16184,street,9962
10398,575,1069,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,21710,street,18374,street,9963
10586,454,887,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,17613,street,15014,street,9964
10587,419,517,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15307,street,16174,street,9965
10401,206,512,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15307,street,16178,street,9966
10588,974,1897,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,16353,street,12785,street,9967
10589,208,78,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,,trail,25193,street,9968
10411,595,712,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,25415,street,25281,street,9969
10591,190,384,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,,trail,15308,street,9970
10602,301,670,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15454,street,15756,street,9971
10434,6257,5794,2019-05-18T21:00:00.000Z,2019-05-18T22:30:00.000Z,12417,street,13080,street,9972
10593,696,1961,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,19774,street,16102,street,9973
10621,902,4413,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,15028,street,14830,street,9974
10448,454,541,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,10263,street,10263,street,9975
10600,4800,788,2019-05-18T21:30:00.000Z,2019-05-18T23:00:00.000Z,15454,street,15756,street,9976
10523,241,1023,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15308,street,21701,street,9977
10451,664,2288,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,25281,street,20102,street,9978
10605,646,706,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,20266,street,20266,street,9979
10525,917,1692,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,,trail,18606,street,9980
10452,956,3461,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,20101,street,17244,street,9981
10609,712,1073,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,15307,street,17547,street,9982
10535,724,1852,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,16220,street,18606,street,9983
10453,1586,447,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,16205,street,16205,street,9984
10611,140,250,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,21503,street,22724,street,9985
10538,740,2859,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,25415,street,15036,street,9986
10454,606,1053,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,14366,street,20102,street,9987
10461,1112,4073,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,21584,street,15050,street,9988
10462,653,1320,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,15566,street,21933,street,9989
10466,971,2095,2019-05-18T21:00:00.000Z,2019-05-18T21:30:00.000Z,17052,street,15120,street,9990
10471,333,1165,2019-05-18T21:00:00.000Z,2019-05-18T21:00:00.000Z,18471,street,26005,street,9991
10622,766,1265,2019-05-18T21:30:00.000Z,2019-05-18T22:00:00.000Z,16804,street,17709,street,9992
10510,17,36,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15824,street,15824,street,9993
10539,421,983,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15756,street,21503,street,9994
10511,1029,4666,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,15824,street,17547,street,9995
10542,595,719,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,11507,street,19793,street,9996
10522,81,145,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,25490,street,16845,street,9997
10549,623,2538,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,,trail,19227,street,9998
10564,3455,8609,2019-05-18T21:30:00.000Z,2019-05-18T22:30:00.000Z,20125,street,13748,street,9999
10570,462,1752,2019-05-18T21:30:00.000Z,2019-05-18T21:30:00.000Z,21503,street,17145,street,10000
1966,556,2624,2019-05-14T15:30:00.000Z,2019-05-14T16:00:00.000Z,18822,street,10481,street,1001
1892,268,862,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,19501,street,17105,street,1002
41192,5557,21,2019-05-14T16:00:00.000Z,2019-05-14T18:00:00.000Z,15558,street,15558,street,1003
2123,1381,6091,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,25759,street,11944,street,1004
2016,310,1268,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,19558,street,17242,street,1005
41188,243,268,2019-05-14T15:30:00.000Z,2019-05-14T16:00:00.000Z,,trail,17317,street,1006
1906,112,417,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,17634,street,18611,street,1007
2000,5293,12621,2019-05-14T16:30:00.000Z,2019-05-14T17:30:00.000Z,17240,street,,trail,1008
2130,1189,2709,2019-05-14T17:30:00.000Z,2019-05-14T18:00:00.000Z,16845,street,16909,street,1009
2018,637,1233,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,18925,street,18598,street,1010
1943,121,470,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,22699,street,15557,street,1011
1897,215,284,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,18754,street,17240,street,1012
2011,233,725,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17870,street,21308,street,1013
2134,191,466,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17870,street,15558,street,1014
2020,460,1103,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17053,street,17419,street,1015
1961,402,750,2019-05-14T15:30:00.000Z,2019-05-14T16:00:00.000Z,,trail,19439,street,1016
1904,482,806,2019-05-14T14:00:00.000Z,2019-05-14T14:30:00.000Z,17594,street,21851,street,1017
2025,1109,1936,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,15345,street,16702,street,1018
2136,299,861,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17420,street,19563,street,1019
2028,297,833,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,21308,street,17870,street,1020
1946,113,304,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,20025,street,20025,street,1021
1894,141,131,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,17051,street,18754,street,1022
2036,61,125,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,18925,street,18924,street,1023
2154,444,1841,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,18754,street,17871,street,1024
2029,303,590,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17249,street,17051,street,1025
1949,1566,1454,2019-05-14T15:30:00.000Z,2019-05-14T16:00:00.000Z,17355,street,17426,street,1026
1895,631,2272,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,16899,street,,trail,1027
2052,2480,4650,2019-05-14T16:30:00.000Z,2019-05-14T17:30:00.000Z,,trail,,trail,1028
2155,508,1452,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,16904,street,19245,street,1029
2038,672,2571,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,18924,street,17961,street,1030
1951,260,437,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,17208,street,17874,street,1031
1898,199,515,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,17435,street,16701,street,1032
2007,307,473,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17105,street,21655,street,1033
2122,1164,1212,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17613,street,16181,street,1034
2046,173,481,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,17241,street,17432,street,1035
1947,3657,7672,2019-05-14T15:30:00.000Z,2019-05-14T16:30:00.000Z,17112,street,17709,street,1036
1901,245,1129,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,,trail,21091,street,1037
2023,72,6,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,16043,street,16043,street,1038
2034,1016,5255,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,21914,street,12399,street,1039
2035,200,484,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,15566,street,15033,street,1040
2039,650,2914,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,18925,street,17961,street,1041
2040,269,584,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,20005,street,15554,street,1042
41197,24,22,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17247,street,17247,street,1043
41201,586,459,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,20796,street,17302,street,1044
2003,1342,4475,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,22778,street,17656,street,1045
2004,1343,4335,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,20796,street,17657,street,1046
2009,460,1531,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,21934,street,16904,street,1047
2026,1062,3848,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,15541,street,14198,street,1048
2027,275,588,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,16838,street,17250,street,1049
2045,862,2618,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,22248,street,11517,street,1050
41194,1194,357,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,,trail,17116,street,1051
41196,364,197,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17247,street,15153,street,1052
41199,336,425,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17247,street,18754,street,1053
41200,320,414,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17247,street,18754,street,1054
2106,336,970,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17115,street,17871,street,1055
2128,1316,1621,2019-05-14T17:30:00.000Z,2019-05-14T18:00:00.000Z,16763,street,14087,street,1056
1896,797,2016,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,25439,street,21735,street,1057
2108,325,1078,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,16700,street,17871,street,1058
1950,2708,143,2019-05-14T15:30:00.000Z,2019-05-14T16:00:00.000Z,15445,street,,trail,1059
2006,60,79,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,19130,street,21863,street,1060
2129,44,63,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17317,street,17317,street,1061
1886,262,626,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,,trail,17428,street,1062
2126,41,44,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17317,street,17317,street,1063
1948,503,1262,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,19245,street,17269,street,1064
2024,279,482,2019-05-14T16:30:00.000Z,2019-05-14T16:30:00.000Z,17241,street,19501,street,1065
2140,468,2147,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17529,street,17252,street,1066
1889,473,2335,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,,trail,,trail,1067
2148,3899,6781,2019-05-14T17:30:00.000Z,2019-05-14T18:30:00.000Z,25675,street,15566,street,1068
1952,1127,1621,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,,trail,21223,street,1069
2042,464,1405,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,21738,street,17133,street,1070
2142,316,934,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,17051,street,17190,street,1071
1891,269,1082,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,,trail,16616,street,1072
2157,1148,4512,2019-05-14T17:30:00.000Z,2019-05-14T18:00:00.000Z,17419,street,17116,street,1073
1953,953,3437,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,16621,street,16621,street,1074
2049,407,1750,2019-05-14T16:30:00.000Z,2019-05-14T17:00:00.000Z,22068,street,21606,street,1075
2143,435,1047,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,16914,street,16914,street,1076
1900,419,785,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,17116,street,16657,street,1077
2160,715,1124,2019-05-14T17:30:00.000Z,2019-05-14T18:00:00.000Z,25280,street,19356,street,1078
1954,428,695,2019-05-14T15:30:00.000Z,2019-05-14T15:30:00.000Z,17870,street,17870,street,1079
2050,2775,4296,2019-05-14T16:30:00.000Z,2019-05-14T17:30:00.000Z,15468,street,16238,street,1080
2152,343,1214,2019-05-14T17:30:00.000Z,2019-05-14T17:30:00.000Z,,trail,17051,street,1081
1905,270,924,2019-05-14T14:00:00.000Z,2019-05-14T14:00:00.000Z,16632,street,17242,street,1082
2163,1409,4796,2019-05-14T17:30:00.000Z,2019-05-14T18:00:00.000Z,18754,street,16598,street,1083
